transaction_id,client_id,compte_destination_id,date_transaction,montant_fcfa,type_transaction,is_risky,type_anomalie,source,corridor
AMLSIM-160,AMLSIM-CLI-2,AMLSIM-CLI-343,2026-07-22,85400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-161,AMLSIM-CLI-2,AMLSIM-CLI-32,2026-04-29,164300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-162,AMLSIM-CLI-2,AMLSIM-CLI-193,2026-05-09,306400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-163,AMLSIM-CLI-2,AMLSIM-CLI-52,2026-05-30,111900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-164,AMLSIM-CLI-2,AMLSIM-CLI-211,2026-05-08,48400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-165,AMLSIM-CLI-2,AMLSIM-CLI-144,2026-03-25,133600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-166,AMLSIM-CLI-2,AMLSIM-CLI-5171,2026-03-10,106400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-167,AMLSIM-CLI-2,AMLSIM-CLI-15,2026-07-06,48600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-168,AMLSIM-CLI-2,AMLSIM-CLI-480,2026-05-23,102800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-169,AMLSIM-CLI-2,AMLSIM-CLI-122,2026-06-12,100500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-170,AMLSIM-CLI-2,AMLSIM-CLI-86,2026-07-20,41800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-171,AMLSIM-CLI-2,AMLSIM-CLI-1033,2026-07-24,25400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-172,AMLSIM-CLI-2,AMLSIM-CLI-82,2026-05-19,90700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-173,AMLSIM-CLI-2,AMLSIM-CLI-5,2026-06-25,14800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-174,AMLSIM-CLI-2,AMLSIM-CLI-48,2026-03-19,11800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-175,AMLSIM-CLI-2,AMLSIM-CLI-2516,2026-02-19,63400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-176,AMLSIM-CLI-2,AMLSIM-CLI-613,2026-05-14,87900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-177,AMLSIM-CLI-2,AMLSIM-CLI-55,2026-04-26,62900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-178,AMLSIM-CLI-2,AMLSIM-CLI-91,2026-06-19,70900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-179,AMLSIM-CLI-2,AMLSIM-CLI-9,2026-05-01,4700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-180,AMLSIM-CLI-2,AMLSIM-CLI-54,2026-07-19,86200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-181,AMLSIM-CLI-2,AMLSIM-CLI-62,2026-02-23,228200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-182,AMLSIM-CLI-2,AMLSIM-CLI-61,2026-05-31,114200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-183,AMLSIM-CLI-2,AMLSIM-CLI-103,2026-06-21,110100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-184,AMLSIM-CLI-2,AMLSIM-CLI-119,2026-04-03,58100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-185,AMLSIM-CLI-2,AMLSIM-CLI-51,2026-06-19,60600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-186,AMLSIM-CLI-2,AMLSIM-CLI-72,2026-04-08,38300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-187,AMLSIM-CLI-2,AMLSIM-CLI-14,2026-03-02,68600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-188,AMLSIM-CLI-2,AMLSIM-CLI-298,2026-07-20,14000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-189,AMLSIM-CLI-2,AMLSIM-CLI-38,2026-04-11,229600.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-190,AMLSIM-CLI-2,AMLSIM-CLI-76,2026-05-12,18200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-191,AMLSIM-CLI-2,AMLSIM-CLI-23,2026-06-22,113900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-192,AMLSIM-CLI-2,AMLSIM-CLI-642,2026-04-10,194100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-193,AMLSIM-CLI-2,AMLSIM-CLI-18,2026-06-11,113600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-194,AMLSIM-CLI-2,AMLSIM-CLI-36,2026-02-23,582400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-195,AMLSIM-CLI-2,AMLSIM-CLI-242,2026-05-27,5000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-196,AMLSIM-CLI-2,AMLSIM-CLI-2260,2026-05-18,27200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-197,AMLSIM-CLI-2,AMLSIM-CLI-19,2026-02-04,190000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-198,AMLSIM-CLI-2,AMLSIM-CLI-231,2026-06-30,11400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-199,AMLSIM-CLI-2,AMLSIM-CLI-248,2026-04-25,18800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-200,AMLSIM-CLI-2,AMLSIM-CLI-1195,2026-03-28,80100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-201,AMLSIM-CLI-2,AMLSIM-CLI-4381,2026-06-22,9500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-202,AMLSIM-CLI-2,AMLSIM-CLI-763,2026-07-31,47800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-203,AMLSIM-CLI-2,AMLSIM-CLI-352,2026-03-25,74600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-204,AMLSIM-CLI-2,AMLSIM-CLI-74,2026-02-21,52400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-205,AMLSIM-CLI-2,AMLSIM-CLI-24,2026-02-18,57900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-206,AMLSIM-CLI-2,AMLSIM-CLI-67,2026-02-07,20700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-207,AMLSIM-CLI-2,AMLSIM-CLI-657,2026-02-27,55900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-208,AMLSIM-CLI-2,AMLSIM-CLI-59,2026-03-09,29200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-209,AMLSIM-CLI-2,AMLSIM-CLI-638,2026-05-31,33600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-210,AMLSIM-CLI-2,AMLSIM-CLI-163,2026-02-02,112100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-211,AMLSIM-CLI-2,AMLSIM-CLI-342,2026-05-22,10800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-212,AMLSIM-CLI-2,AMLSIM-CLI-2249,2026-03-16,3500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-213,AMLSIM-CLI-2,AMLSIM-CLI-81,2026-02-12,102600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-214,AMLSIM-CLI-2,AMLSIM-CLI-1205,2026-07-19,55900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-215,AMLSIM-CLI-2,AMLSIM-CLI-43,2026-06-07,193900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-216,AMLSIM-CLI-2,AMLSIM-CLI-1450,2026-02-09,19300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-217,AMLSIM-CLI-2,AMLSIM-CLI-7,2026-02-24,40400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-218,AMLSIM-CLI-2,AMLSIM-CLI-337,2026-06-16,49800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-219,AMLSIM-CLI-3,AMLSIM-CLI-5101,2026-07-05,23400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-220,AMLSIM-CLI-3,AMLSIM-CLI-14,2026-06-14,16900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-221,AMLSIM-CLI-3,AMLSIM-CLI-11,2026-03-22,108900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-222,AMLSIM-CLI-3,AMLSIM-CLI-51,2026-07-28,9800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-223,AMLSIM-CLI-3,AMLSIM-CLI-81,2026-02-11,14300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-224,AMLSIM-CLI-3,AMLSIM-CLI-22,2026-02-09,39000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-225,AMLSIM-CLI-3,AMLSIM-CLI-70,2026-06-09,124900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-226,AMLSIM-CLI-3,AMLSIM-CLI-64,2026-02-18,25000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-227,AMLSIM-CLI-3,AMLSIM-CLI-735,2026-07-28,21900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-228,AMLSIM-CLI-3,AMLSIM-CLI-30,2026-06-23,36500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-229,AMLSIM-CLI-3,AMLSIM-CLI-32,2026-05-16,67000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-230,AMLSIM-CLI-3,AMLSIM-CLI-1398,2026-07-22,30900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-231,AMLSIM-CLI-3,AMLSIM-CLI-15,2026-05-17,145600.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-232,AMLSIM-CLI-3,AMLSIM-CLI-12,2026-05-29,153300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-233,AMLSIM-CLI-3,AMLSIM-CLI-48,2026-02-28,39000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-234,AMLSIM-CLI-3,AMLSIM-CLI-18,2026-04-15,384800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-235,AMLSIM-CLI-3,AMLSIM-CLI-95,2026-02-23,48600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-236,AMLSIM-CLI-3,AMLSIM-CLI-196,2026-03-24,147000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-237,AMLSIM-CLI-3,AMLSIM-CLI-17,2026-04-20,64900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-238,AMLSIM-CLI-3,AMLSIM-CLI-27,2026-05-27,63600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-239,AMLSIM-CLI-3,AMLSIM-CLI-36,2026-04-16,7800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-240,AMLSIM-CLI-3,AMLSIM-CLI-16,2026-05-18,13200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-241,AMLSIM-CLI-3,AMLSIM-CLI-79,2026-02-08,32600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-243,AMLSIM-CLI-3,AMLSIM-CLI-96,2026-04-28,151900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-244,AMLSIM-CLI-3,AMLSIM-CLI-28,2026-05-16,66000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-245,AMLSIM-CLI-3,AMLSIM-CLI-8838,2026-06-08,32900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-246,AMLSIM-CLI-3,AMLSIM-CLI-76,2026-05-30,88900.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-247,AMLSIM-CLI-3,AMLSIM-CLI-837,2026-06-23,145000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-248,AMLSIM-CLI-3,AMLSIM-CLI-21,2026-04-20,45300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-249,AMLSIM-CLI-3,AMLSIM-CLI-441,2026-04-07,57500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-250,AMLSIM-CLI-3,AMLSIM-CLI-23,2026-06-14,49800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-251,AMLSIM-CLI-3,AMLSIM-CLI-61,2026-07-17,42300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-252,AMLSIM-CLI-3,AMLSIM-CLI-6,2026-05-06,19100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-253,AMLSIM-CLI-3,AMLSIM-CLI-221,2026-03-30,17600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-254,AMLSIM-CLI-3,AMLSIM-CLI-13,2026-05-01,88300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-255,AMLSIM-CLI-3,AMLSIM-CLI-19,2026-02-14,148500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-256,AMLSIM-CLI-3,AMLSIM-CLI-46,2026-02-12,32800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-257,AMLSIM-CLI-3,AMLSIM-CLI-8,2026-04-03,32000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-258,AMLSIM-CLI-3,AMLSIM-CLI-198,2026-03-30,6000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-259,AMLSIM-CLI-3,AMLSIM-CLI-4,2026-02-04,5000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-260,AMLSIM-CLI-3,AMLSIM-CLI-25,2026-07-06,201700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-261,AMLSIM-CLI-3,AMLSIM-CLI-62,2026-03-01,20400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-262,AMLSIM-CLI-3,AMLSIM-CLI-525,2026-02-23,1700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-263,AMLSIM-CLI-3,AMLSIM-CLI-58,2026-07-24,644900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-264,AMLSIM-CLI-3,AMLSIM-CLI-344,2026-06-20,24300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-265,AMLSIM-CLI-3,AMLSIM-CLI-424,2026-06-05,8100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-266,AMLSIM-CLI-3,AMLSIM-CLI-72,2026-04-12,50200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-267,AMLSIM-CLI-3,AMLSIM-CLI-7,2026-02-03,107400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-268,AMLSIM-CLI-3,AMLSIM-CLI-45,2026-05-07,93900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-269,AMLSIM-CLI-3,AMLSIM-CLI-37,2026-03-03,120800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-270,AMLSIM-CLI-3,AMLSIM-CLI-290,2026-07-30,15500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-271,AMLSIM-CLI-3,AMLSIM-CLI-71,2026-07-03,195600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-272,AMLSIM-CLI-3,AMLSIM-CLI-2590,2026-02-27,210800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-273,AMLSIM-CLI-3,AMLSIM-CLI-52,2026-04-13,223000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-274,AMLSIM-CLI-3,AMLSIM-CLI-123,2026-06-17,59800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-275,AMLSIM-CLI-3,AMLSIM-CLI-109,2026-04-27,30200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-276,AMLSIM-CLI-3,AMLSIM-CLI-154,2026-03-06,27500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-277,AMLSIM-CLI-3,AMLSIM-CLI-716,2026-02-10,8000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-278,AMLSIM-CLI-3,AMLSIM-CLI-5,2026-03-26,24900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-279,AMLSIM-CLI-3,AMLSIM-CLI-102,2026-05-18,3200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-280,AMLSIM-CLI-3,AMLSIM-CLI-68,2026-02-17,7000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-282,AMLSIM-CLI-3,AMLSIM-CLI-26,2026-07-03,59100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-283,AMLSIM-CLI-3,AMLSIM-CLI-38,2026-05-29,34100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-284,AMLSIM-CLI-3,AMLSIM-CLI-4848,2026-06-19,56300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-285,AMLSIM-CLI-3,AMLSIM-CLI-4811,2026-04-08,97900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-286,AMLSIM-CLI-3,AMLSIM-CLI-183,2026-04-03,68700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-287,AMLSIM-CLI-3,AMLSIM-CLI-214,2026-04-29,62300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-288,AMLSIM-CLI-3,AMLSIM-CLI-63,2026-07-05,40900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-289,AMLSIM-CLI-3,AMLSIM-CLI-39,2026-07-15,19600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-290,AMLSIM-CLI-3,AMLSIM-CLI-4937,2026-07-05,11400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-291,AMLSIM-CLI-3,AMLSIM-CLI-34,2026-05-02,25600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-292,AMLSIM-CLI-3,AMLSIM-CLI-49,2026-02-20,41600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-293,AMLSIM-CLI-3,AMLSIM-CLI-87,2026-07-17,47600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-294,AMLSIM-CLI-3,AMLSIM-CLI-2268,2026-03-05,121100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-295,AMLSIM-CLI-3,AMLSIM-CLI-110,2026-03-08,37800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-297,AMLSIM-CLI-3,AMLSIM-CLI-55,2026-07-18,82300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-298,AMLSIM-CLI-3,AMLSIM-CLI-655,2026-03-29,9100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-299,AMLSIM-CLI-3,AMLSIM-CLI-67,2026-02-03,60000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-300,AMLSIM-CLI-3,AMLSIM-CLI-131,2026-06-08,55500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-301,AMLSIM-CLI-3,AMLSIM-CLI-86,2026-07-28,195700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-302,AMLSIM-CLI-3,AMLSIM-CLI-42,2026-04-28,34100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-303,AMLSIM-CLI-3,AMLSIM-CLI-186,2026-07-14,3200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-304,AMLSIM-CLI-3,AMLSIM-CLI-80,2026-07-25,32600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-305,AMLSIM-CLI-3,AMLSIM-CLI-839,2026-07-08,98700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-307,AMLSIM-CLI-3,AMLSIM-CLI-20,2026-06-13,12300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-308,AMLSIM-CLI-3,AMLSIM-CLI-282,2026-05-12,58300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-309,AMLSIM-CLI-3,AMLSIM-CLI-256,2026-07-26,11700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-310,AMLSIM-CLI-3,AMLSIM-CLI-2,2026-03-25,333600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-311,AMLSIM-CLI-3,AMLSIM-CLI-223,2026-06-16,28200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-312,AMLSIM-CLI-3,AMLSIM-CLI-113,2026-02-24,11000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-313,AMLSIM-CLI-3,AMLSIM-CLI-24,2026-06-21,25400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-314,AMLSIM-CLI-3,AMLSIM-CLI-40,2026-07-29,58700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-316,AMLSIM-CLI-3,AMLSIM-CLI-33,2026-07-28,79300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-317,AMLSIM-CLI-3,AMLSIM-CLI-116,2026-06-24,182800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-318,AMLSIM-CLI-3,AMLSIM-CLI-462,2026-05-12,22300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-319,AMLSIM-CLI-3,AMLSIM-CLI-352,2026-07-18,104200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-320,AMLSIM-CLI-3,AMLSIM-CLI-75,2026-02-08,7000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-321,AMLSIM-CLI-3,AMLSIM-CLI-4963,2026-02-10,14400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-323,AMLSIM-CLI-3,AMLSIM-CLI-65,2026-06-03,9400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
